run_id,turn,agent_id,CT,P,RD,CGT,CCU,DGT,CDU,agent_name,dept_id,dept_name,community_id
1,3,8,4.223102161025935,4.0143082220413,3.924758599062764,3.5900582382173636,2.308998365988483,3.588763180104484,2.264626860837091,Kobayashi,1,Slice of Life Game Planning,3
1,3,9,4.501962361710327,4.172603046511039,3.887813815457273,3.992426554994701,2.6781213557539703,3.979833961010011,2.954705379802238,Kato,1,Slice of Life Game Planning,3
1,3,10,4.042753695545059,3.3908170187358664,3.277408489145495,3.8516805218312395,2.365216929688904,3.7103238397579426,2.3679954602090163,Yoshida,1,Slice of Life Game Planning,4
1,3,11,3.9140902726481164,4.035452999462333,3.994125444704827,4.3295192132372105,2.15675449829878,3.8781672050627027,2.0477520407411967,Yamada,1,Slice of Life Game Planning,4
1,3,12,4.4225515936346955,3.807166448377348,3.90231369639023,3.7904775656311327,2.396538951036071,3.9841662624258554,2.669424414955664,Sasaki,1,Slice of Life Game Planning,4
1,3,13,4.4378942606019365,4.178888458621978,,4.231214330797612,2.3637691891887562,4.218631203851255,2.60797658894318,Yamaguchi,1,Slice of Life Game Planning,3
1,4,0,4.105960268004986,3.773378933161201,,4.169184222912621,1.9518692044815804,3.8389457626013086,1.7379810541542842,Sato,0,Superhero Game Planning,0
1,4,1,4.329316724211301,3.050151289694818,,3.7280224224445906,2.096891550190641,4.191443601115851,2.3940605448432817,Suzuki,0,Superhero Game Planning,0
1,4,2,4.215464611588836,2.871389346544393,2.3992492842826163,4.541211828904819,3.1207893753687674,3.1408036622856277,3.107583235604879,Takahashi,0,Superhero Game Planning,1
1,4,3,4.066622604390579,4.103145569121107,,4.345477361955797,2.9616398144819285,3.1131895501063145,2.83904824463789,Tanaka,0,Superhero Game Planning,2
1,4,4,4.193401875030537,3.990572200362114,,4.345477361955797,2.271768676220738,3.6829887723824064,2.144811340998214,Watanabe,0,Superhero Game Planning,2
1,4,5,3.81569083955608,2.082234166522835,3.1956923834710333,4.541211828904819,2.3378443784598666,4.091891170930339,2.580609676885088,Ito,0,Superhero Game Planning,1
1,4,6,4.110263554956871,3.979481399639329,,3.555549788240828,3.2703693961726867,2.848887541201341,3.1366127183751358,Yamamoto,0,Superhero Game Planning,0
1,4,7,4.097212340905883,3.510465298458555,2.8828603537138076,4.16333961309547,1.8743134469988343,4.237351370931023,1.9538891223268662,Nakamura,1,Slice of Life Game Planning,3
1,4,8,4.429197619084177,4.187620235089781,3.872237323276583,4.170303415553988,2.311820739981667,3.9784266130865067,2.353979547381964,Kobayashi,1,Slice of Life Game Planning,3
1,4,9,4.299930692757713,4.070481047289317,3.9525892900954815,3.322807510824988,2.9279996103194934,3.6569011224108405,3.321854329312145,Kato,1,Slice of Life Game Planning,3
1,4,10,4.146921384892436,3.033377150481914,,4.034799917014984,2.877835832907195,3.653427271787266,3.072451136953253,Yoshida,1,Slice of Life Game Planning,4
1,4,11,3.7114250789641465,2.115727798803211,,4.2727898274936855,1.7326581843539204,4.212442715178925,1.684045237711329,Yamada,1,Slice of Life Game Planning,4
1,4,12,3.569339530319892,4.001478195065452,3.991671558885235,3.916831100024045,2.2417401711095923,3.8684952276151203,2.2909215782640215,Sasaki,1,Slice of Life Game Planning,4
1,4,13,4.538239356386083,4.016995513058579,3.574799410882101,3.7136845899610686,3.115433446656879,3.4719467246931273,3.263565863549192,Yamaguchi,1,Slice of Life Game Planning,3
1,5,0,4.128186854959435,4.100522487736517,3.484485514340715,3.4578679883323025,2.3237411138723654,4.032813493706446,2.691756748310013,Sato,0,Superhero Game Planning,0
1,5,1,4.18159718282458,4.051495303989699,,4.171848717332584,2.419987027866586,3.8030367511402563,2.4420543398155448,Suzuki,0,Superhero Game Planning,0
1,5,2,4.320124494352807,2.4113432456035615,,4.59615157337927,3.1940050551092103,3.3967595776834387,3.444638079147413,Takahashi,0,Superhero Game Planning,1
1,5,3,4.353161902458693,4.080424035780838,,4.178594009893283,3.25596053136316,3.1336443675098526,3.3849712245033934,Tanaka,0,Superhero Game Planning,2
1,5,4,4.078592470851877,3.2755271815646285,,4.178594009893283,2.221575211566531,3.473684638971514,1.903202337533453,Watanabe,0,Superhero Game Planning,2
1,5,5,4.0628124031176185,4.114448230129136,2.9880088564174683,4.59615157337927,2.216740867848937,4.285416423543642,2.53103391172426,Ito,0,Superhero Game Planning,1
1,5,6,3.807068485160984,3.905467509866028,,3.459632302166674,2.8159281065510586,3.199504330195525,2.750424364128779,Yamamoto,0,Superhero Game Planning,0
1,5,7,4.392573629806994,2.933246652249232,,4.302678927314376,3.0972893988948678,3.668110515902919,3.153360043203294,Nakamura,1,Slice of Life Game Planning,3
1,5,8,4.260067846639479,3.4269153732269593,3.2861430688359228,4.173195700264891,2.7417403465486876,4.254776611579765,3.2037822905958278,Kobayashi,1,Slice of Life Game Planning,3
1,5,9,4.298497763391474,3.1923659574675503,,3.309263604153682,2.47852016127539,3.3778579710737198,2.446365518105025,Kato,1,Slice of Life Game Planning,3
1,5,10,4.304682435566928,4.141622331082562,,4.1617185735862225,2.840640434230209,3.292085767539861,2.6680174620855746,Yoshida,1,Slice of Life Game Planning,4
1,5,11,3.6704450962330784,3.154815464876858,,3.2614870628581274,2.1033127928323725,3.81855851209563,2.217831095430518,Yamada,1,Slice of Life Game Planning,4
1,5,12,4.182678113763194,2.465359466245733,,3.1414826870206927,2.4324256976206313,3.5427080829267297,2.532852256763706,Sasaki,1,Slice of Life Game Planning,4
1,5,13,4.428586191441156,4.041977811862668,3.7613415913892374,3.572364652650117,2.8139424740548717,3.509795931709002,2.9258723389789116,Yamaguchi,1,Slice of Life Game Planning,3
1,6,0,4.180376398867979,4.328296719186784,2.0324325348127994,3.1538484641495765,2.393646155834674,3.372420937785252,2.3224194875133968,Sato,0,Superhero Game Planning,0
1,6,1,4.247316273412286,4.26059883986885,3.9675343215986345,2.8513925658554315,2.7640715774392324,3.2869398951950104,2.917663084470109,Suzuki,0,Superhero Game Planning,0
1,6,2,4.1406593019211035,4.055374348284407,2.621092239648259,3.9408546431843376,2.983877039117477,2.747148726902344,2.621223169662778,Takahashi,0,Superhero Game Planning,1
1,6,3,4.15186913248359,3.0869584551039306,,4.088726269334535,2.0096230581698222,4.23812434739972,2.2079280733002355,Tanaka,0,Superhero Game Planning,2
1,6,4,3.813918396462868,3.1146398165949645,2.301728976317203,4.088726269334535,2.469559848602351,3.1031653614418317,2.023569154649238,Watanabe,0,Superhero Game Planning,2
1,6,5,4.186787574647096,4.128649362706071,,3.9408546431843376,2.92424743593927,3.680364195122715,3.3188999655461697,Ito,0,Superhero Game Planning,1
1,6,6,3.692531675109575,4.084480057961823,3.853808341350093,4.06738451536153,2.5452273297185433,3.727378107041318,2.6038571769184036,Yamamoto,0,Superhero Game Planning,0
1,6,7,4.0497860738185745,2.993756107346848,,1.9482206562533904,2.0269823262774347,3.046710007919284,2.100774477361411,Nakamura,1,Slice of Life Game Planning,3
1,6,8,4.182210138937425,2.760868003635126,3.275124112400074,3.5200077517008856,3.2687468871751135,3.965334392736777,3.988493139009877,Kobayashi,1,Slice of Life Game Planning,3
1,6,9,4.060268871641511,4.122699186472111,1.92553579949065,3.591015245500827,1.9406066887766071,3.9953589662708513,2.086453564126957,Kato,1,Slice of Life Game Planning,3
1,6,10,3.566898363527167,4.093770640296709,,3.3788651552383784,1.9150112934520607,4.050825455178898,2.0874780926527565,Yoshida,1,Slice of Life Game Planning,4
1,6,11,4.210755125339995,3.6438863666231094,1.607169871667713,3.1638815223166286,2.155947865996453,3.982962571013226,2.4693484153438696,Yamada,1,Slice of Life Game Planning,4
1,6,12,3.9245020719877473,4.0218732642715285,3.922386427807502,1.9505941581008424,2.4511556749243244,3.42549920242307,2.8020741889291862,Sasaki,1,Slice of Life Game Planning,4
1,6,13,4.176887651422559,4.182761000626269,3.843676108964967,3.6384313470276166,2.246421518327062,3.9696077500443576,2.4809382346362736,Yamaguchi,1,Slice of Life Game Planning,3
1,7,0,4.248699264169269,3.1320441269417203,3.788804252012711,3.6187489004087467,2.9386514959282057,3.0656054598239373,2.783043059048057,Sato,0,Superhero Game Planning,0
1,7,1,4.3647701886736705,3.4508329997365847,3.2680092549485913,3.0588994463312607,2.4176705420977354,3.7618436297308286,2.721091264113934,Suzuki,0,Superhero Game Planning,0
1,7,2,4.134045534191805,4.212539780395991,2.3620553790674,4.274783699654865,3.0406524562351804,3.5681112202021326,3.374530442340013,Takahashi,0,Superhero Game Planning,1
1,7,3,4.048616072075749,2.0120578831845086,,4.243355686787909,2.6443532694959804,3.495957837119301,2.6378043671256663,Tanaka,0,Superhero Game Planning,2
1,7,4,4.220705287612841,2.1806936091301816,,4.243355686787909,2.8846646900357857,3.9688784220614295,3.455127303715728,Watanabe,0,Superhero Game Planning,2
1,7,5,3.942178979665907,2.9433744125437284,2.8661010216596243,4.274783699654865,2.6033905662344075,4.262164313754548,3.2198412825264735,Ito,0,Superhero Game Planning,1
1,7,6,3.6858405083326886,4.172056517589281,3.941224826630093,2.3376145726445228,2.437914571918941,2.938618983994246,2.2533635785406823,Yamamoto,0,Superhero Game Planning,0
1,7,7,4.234065970339281,3.956970098681364,3.8926255445804134,3.326270314013575,3.941538631335906,2.5758543370839724,3.8416716276888816,Nakamura,1,Slice of Life Game Planning,3
1,7,8,4.123354642850873,4.042283056882105,3.970407871678439,4.1702436085322185,3.998829811083252,3.18728081077329,4.085893164267944,Kobayashi,1,Slice of Life Game Planning,3
1,7,9,3.9676246854952826,4.231349353710279,3.413451231616076,3.167665418637796,2.366611241638423,3.3072710412130206,2.2866774868212807,Kato,1,Slice of Life Game Planning,3
1,7,10,4.245550680978549,2.9935156604854836,3.817444215900197,4.291072819146506,3.026466615359992,2.7123467434419126,2.4261525130454826,Yoshida,1,Slice of Life Game Planning,4
1,7,11,4.289971109456369,4.135669355329709,,3.1334141774857622,2.748933641282764,2.8254403057471613,2.417726219088835,Yamada,1,Slice of Life Game Planning,4
1,7,12,3.57776603564646,2.120483382647315,,3.0337283521476435,2.397372666826411,2.7265073201930115,1.808955221707615,Sasaki,1,Slice of Life Game Planning,4
1,7,13,4.3401384842986515,4.137987233997575,3.8962913525098024,2.6628001642829395,3.6804639045671856,2.37130615011843,3.5777250647905166,Yamaguchi,1,Slice of Life Game Planning,3
1,8,0,4.275310081009501,3.4519841876355506,3.336135803022552,4.30789596002065,2.3292713815426342,4.29617587198483,2.6833212155480948,Sato,0,Superhero Game Planning,0
1,8,1,3.414427257844026,2.9797481848589684,2.8309447893796857,4.382500960354839,2.724163893004688,3.98996572608242,3.0200850369766306,Suzuki,0,Superhero Game Planning,0
1,8,2,3.79505077922348,4.018048424376926,1.812760856819988,4.307714883870547,3.3110877929260423,3.8057853153741807,4.037150074783863,Takahashi,0,Superhero Game Planning,1
1,8,3,3.2184392316478645,2.155821593214717,,4.321838414326341,2.3431761425011857,4.161066979477168,2.6803824532215565,Tanaka,0,Superhero Game Planning,2
1,8,4,3.939381418336534,2.1127096591319248,,4.321838414326341,2.503368181487543,3.8397807464074774,2.6796091774241475,Watanabe,0,Superhero Game Planning,2
1,8,5,4.020543822148985,4.033396135042155,,4.307714883870547,2.7200481144369735,4.274038090957874,3.4252987193029116,Ito,0,Superhero Game Planning,1
1,8,6,4.032734800897527,3.9957234626176117,3.7057177141753215,4.513289307389167,2.7164570227146707,3.8541824510190392,2.8542204773138975,Yamamoto,0,Superhero Game Planning,0
1,8,7,4.160011383750083,4.087384797904071,3.600654611315377,2.643988257702869,2.5685126640166596,2.5736131494328034,2.1706915376649722,Nakamura,1,Slice of Life Game Planning,3
1,8,8,4.2311705315787655,4.031464879461815,3.9437396846434347,3.461883233251569,2.6649130980634284,3.032690486727328,2.351374885891935,Kobayashi,1,Slice of Life Game Planning,3
1,8,9,4.33606195782504,4.236458234141603,4.005975397848269,1.8744729867705925,4.049176961882307,1.9866095002383861,4.112572522848803,Kato,1,Slice of Life Game Planning,3
1,8,10,3.6246787512193452,3.195941254238118,2.80572321683134,2.73805116772663,2.8630449089606973,2.8138753436659005,2.700091960729974,Yoshida,1,Slice of Life Game Planning,4
1,8,11,4.514693392259646,4.127530630418331,,2.9001307965989125,3.065783950060731,3.0158168833472625,3.145466165364827,Yamada,1,Slice of Life Game Planning,4
1,8,12,3.936140323093014,4.173687827012893,,1.7180558236122105,4.067355662795022,1.96057322709912,4.152605715159362,Sasaki,1,Slice of Life Game Planning,4
1,8,13,4.127045186612408,4.102745366896643,3.8725343395821317,2.7783043408934938,2.6818178804796426,3.12459746437711,2.7472643669112284,Yamaguchi,1,Slice of Life Game Planning,3
2,1,0,4.406972220093696,4.115810877297322,,4.203250992271554,3.0073155290477884,3.999615938944082,3.524523495521008,Sato,0,Superhero Game Planning,0
2,1,1,4.11881318304242,4.083861698492207,3.9537771065321357,4.329244107615896,2.836309678787224,3.754191909302968,3.009438529606498,Suzuki,0,Superhero Game Planning,0
2,1,2,3.708472703636297,4.1757685776018025,,4.564533894193524,2.856150920232728,3.9713173211125263,3.3624544393249107,Takahashi,0,Superhero Game Planning,1
2,1,3,4.040759978167365,4.049396716117254,2.065329042941573,4.078969563086199,2.534270377428887,4.117117075367694,3.004996774038087,Tanaka,0,Superhero Game Planning,2
2,1,4,3.843550788706975,4.046841950873715,3.8457146395334894,4.263023792208912,2.6798984255801543,3.9890987215950537,2.983918203790599,Watanabe,0,Superhero Game Planning,0
2,1,5,4.050610820911736,4.109921491720036,3.9511271814355746,4.564533894193524,2.9444433749174834,4.036894066334875,3.570021571832218,Ito,0,Superhero Game Planning,1
2,1,6,3.9091606509837513,4.079242095817616,3.8047292693923898,4.078969563086199,2.9575951292158447,3.071161817382714,2.8341632702571746,Yamamoto,0,Superhero Game Planning,2
2,1,7,4.171539896699516,4.109451836557657,2.0445591670483667,3.0715745180142613,4.0802076385022605,3.0715745180142613,4.0802076385022605,Nakamura,1,Slice of Life Game Planning,3
2,1,8,4.011186172720335,4.067146541616258,2.089767638932901,3.2017282767353965,3.882303429548751,3.2017282767353965,3.882303429548751,Kobayashi,1,Slice of Life Game Planning,3
2,1,9,4.363957964591538,4.049651299727394,3.8035614132255695,3.388211466763067,3.4488278102646874,3.388211466763067,3.4488278102646874,Kato,1,Slice of Life Game Planning,3
2,1,10,4.159279351035111,4.073987217026098,3.870798676238688,3.219614601316637,3.1413143584318233,3.219614601316637,3.1413143584318233,Yoshida,1,Slice of Life Game Planning,3
2,1,11,4.035057013542064,4.1123620005510375,3.644709017003077,3.1728931032673255,2.598895480069195,3.1728931032673255,2.598895480069195,Yamada,1,Slice of Life Game Planning,3
2,1,12,3.9480958994705135,4.277077374036011,3.2591355972906753,3.004436846083374,1.9076180029693761,3.004436846083374,1.9076180029693761,Sasaki,1,Slice of Life Game Planning,3
2,1,13,4.349558501699018,3.8814542257683966,2.3854602773667306,3.1632829571716914,3.2303495645844045,3.1632829571716914,3.2303495645844045,Yamaguchi,1,Slice of Life Game Planning,3
2,2,0,4.194035437788468,4.107882690007669,3.901896798393258,3.079107313355074,2.4787691532878027,3.4758869712146123,2.5662239838204792,Sato,0,Superhero Game Planning,0
2,2,1,4.2622807863651015,4.036016343398244,3.9480276802290506,4.103838500311235,2.1614211287939185,3.579716721744923,1.863750820940024,Suzuki,0,Superhero Game Planning,0
2,2,2,4.117872190967496,4.143570467488313,3.9096804157771867,4.404283522139071,2.5083114238365547,3.894823782912146,2.7234851801960653,Takahashi,0,Superhero Game Planning,1
2,2,3,4.020509110847665,4.104557792833009,3.265786936205476,4.164017398910816,2.3738143459861667,3.771013169916344,2.4211191103458938,Tanaka,0,Superhero Game Planning,2
2,2,4,4.105226620906465,3.9563568697653264,,2.9694467679133476,2.158095299021376,3.587910739755035,2.1896598845626647,Watanabe,0,Superhero Game Planning,0
2,2,5,4.192523190420525,3.0651340191488323,4.0035016840945445,4.404283522139071,2.6162216737114488,3.7103854142335266,2.7503841496856394,Ito,0,Superhero Game Planning,1
2,2,6,4.287517609071737,4.061034512527808,,4.164017398910816,2.4898012639698615,3.607966095127208,2.4801991913558252,Yamamoto,0,Superhero Game Planning,2
2,2,7,4.204331855362172,4.023246198712264,,2.7309387489509422,2.459863562279544,2.7309387489509422,2.459863562279544,Nakamura,1,Slice of Life Game Planning,3
2,2,8,4.251263503854834,4.024285784996572,3.851235993301679,3.581526790424013,3.410466224334367,3.581526790424013,3.410466224334367,Kobayashi,1,Slice of Life Game Planning,3
2,2,9,4.363778302519332,4.215099288455761,,3.8598017648672385,1.9512980163923057,3.8598017648672385,1.9512980163923057,Kato,1,Slice of Life Game Planning,3
2,2,10,4.262883530468062,4.020842015529174,,3.468245155191969,2.91778470096859,3.468245155191969,2.91778470096859,Yoshida,1,Slice of Life Game Planning,3
2,2,11,4.273470109690289,4.14239275733795,,4.166026679666709,1.9221493854701546,4.166026679666709,1.9221493854701546,Yamada,1,Slice of Life Game Planning,3
2,2,12,3.7497747671882298,4.116396601922471,,3.508683886958112,2.435786450671203,3.508683886958112,2.435786450671203,Sasaki,1,Slice of Life Game Planning,3
2,2,13,4.163282617360548,4.117970842923448,3.831690351689701,4.132282031674481,1.8974739807904255,4.132282031674481,1.8974739807904255,Yamaguchi,1,Slice of Life Game Planning,3
2,3,0,4.300266842334096,4.025712466655802,,4.350256842454879,2.435316743983188,3.8527265017036147,2.457761358446714,Sato,0,Superhero Game Planning,0
2,3,1,4.0695682555403065,4.039046246894736,,4.299173428380177,2.621458325113234,3.83505495963386,2.7497177824697694,Suzuki,0,Superhero Game Planning,0
2,3,2,4.227181115804839,4.138890439574704,3.826910373864304,4.060237673503215,2.782669161749603,3.6657718929790786,3.0466319464809275,Takahashi,0,Superhero Game Planning,1
2,3,3,4.25585295569323,4.0065058662182365,2.786700513659823,4.229505394283624,2.6102877479350344,3.35972863962127,2.464617059809201,Tanaka,0,Superhero Game Planning,2
2,3,4,3.988229925339165,4.110866257877419,1.6611827182967134,4.265934989400986,2.3848705932253424,3.7718705537602504,2.3332756956054714,Watanabe,0,Superhero Game Planning,0
2,3,5,4.198283693040703,4.054582432116324,3.0971453970018112,4.060237673503215,2.711599936464452,3.256114156494052,2.573663786147788,Ito,0,Superhero Game Planning,1
2,3,6,3.086553146603709,4.094314805883494,,4.229505394283624,2.820911292336969,3.803063905958334,3.2056876499300015,Yamamoto,0,Superhero Game Planning,2
2,3,7,4.053311827744378,4.097948733732622,2.483477616908197,2.7753087991420995,3.356879848117958,2.7753087991420995,3.356879848117958,Nakamura,1,Slice of Life Game Planning,3
2,3,8,3.199672192896345,4.136036679299793,,2.6246985487109393,4.082037287747185,2.6246985487109393,4.082037287747185,Kobayashi,1,Slice of Life Game Planning,3
2,3,9,4.433560759121424,4.029209169422766,,3.5722292259217725,2.193125109222785,3.5722292259217725,2.193125109222785,Kato,1,Slice of Life Game Planning,3
2,3,10,4.164023378424558,4.138285689682629,,3.4192351457766073,2.095178895920378,3.4192351457766073,2.095178895920378,Yoshida,1,Slice of Life Game Planning,3
2,3,11,4.085250203528165,3.95552012876352,,4.261340866145535,2.750825698227796,4.261340866145535,2.750825698227796,Yamada,1,Slice of Life Game Planning,3
2,3,12,4.509170131985001,4.175520271885492,,3.0398131169603047,2.121350580817935,3.0398131169603047,2.121350580817935,Sasaki,1,Slice of Life Game Planning,3
2,3,13,4.242041607526122,4.045057563628289,,3.0638227317058733,2.231957858835836,3.0638227317058733,2.231957858835836,Yamaguchi,1,Slice of Life Game Planning,3
2,4,0,4.123204974551272,4.219114555741832,,3.349363605610942,2.228326957497143,3.4836367032149256,2.102098505790892,Sato,0,Superhero Game Planning,0
2,4,1,4.217036941732115,3.985388627518416,3.931300674189485,4.208998485839732,2.577116889846023,3.482898847710157,2.4039545575553896,Suzuki,0,Superhero Game Planning,0
2,4,2,4.073984389286153,4.072608456043319,2.3081408558068057,3.678520763858287,2.397573063131871,3.6143318100071427,2.3969066933952883,Takahashi,0,Superhero Game Planning,1
2,4,3,4.158718574526304,4.144640290129413,1.910691794263078,4.479187365512088,2.0281646379600216,3.966992222470623,1.9515345178331307,Tanaka,0,Superhero Game Planning,2
2,4,4,4.446627497706052,4.062827364001162,3.9512066432628012,3.2953301927178225,2.2909644351063254,3.9139494924469145,2.5848064793450605,Watanabe,0,Superhero Game Planning,0
2,4,5,4.290447785289464,4.0966819971260415,3.7876641268630884,3.678520763858287,2.499777602101141,2.9619412230704643,2.012922542825456,Ito,0,Superhero Game Planning,1
2,4,6,4.174766597129554,4.148967060480572,3.7904021538961516,4.479187365512088,2.381213025162483,3.7122185338572513,2.3383828770830317,Yamamoto,0,Superhero Game Planning,2
2,4,7,4.341156281003153,4.1440599597512815,3.7459570116618885,4.0438668539620615,2.3418967127252377,4.0438668539620615,2.3418967127252377,Nakamura,1,Slice of Life Game Planning,3
2,4,8,4.2233160263564375,4.053783271910371,3.5733414416068587,3.597761621872998,2.8977944974262106,3.597761621872998,2.8977944974262106,Kobayashi,1,Slice of Life Game Planning,3
2,4,9,4.292355782060282,3.998366366600921,,4.226180188995561,1.8886258992392904,4.226180188995561,1.8886258992392904,Kato,1,Slice of Life Game Planning,3
2,4,10,3.9364498461820183,4.134322983901457,,4.002623726733428,2.085602332842577,4.002623726733428,2.085602332842577,Yoshida,1,Slice of Life Game Planning,3
2,4,11,4.224494040414252,4.021608748545265,2.4289068708781087,3.7959142002724744,1.8454516237901624,3.7959142002724744,1.8454516237901624,Yamada,1,Slice of Life Game Planning,3
2,4,12,3.6714617215526015,4.178369902923204,2.8987172945259583,4.1212535344778285,2.0072846894994365,4.1212535344778285,2.0072846894994365,Sasaki,1,Slice of Life Game Planning,3
2,4,13,4.327471903571552,4.040399286050762,3.7726609292278077,3.8831720161232632,2.7239504183053347,3.8831720161232632,2.7239504183053347,Yamaguchi,1,Slice of Life Game Planning,3
