run_id,dept_id,pattern_id,ID-Ave P,IDIH-P,IDTF-P,ID-Ave CT,IDIH-CT,IDTF-CT,ID-Ave RD,IDIH-RD,IDTF-RD,ID-Ave DGT,IDIH-DGT,IDTF-DGT,ID-Ave CDU,IDIH-CDU,IDTF-CDU,CDC Score,adj-CDC Score
6,0,2,3.8720215607067447,0.20074852809583774,0.1482765875040109,3.8040858753098146,0.18122286992390566,0.11796763421463406,3.344722257629715,0.3743325663119081,0.2877288038052218,3.1864525060072704,0.13124412838738372,0.19920329807882223,2.756134043462354,0.27889043004640746,0.1752174302559775,0.046875,0.375
6,1,2,3.5062941392011227,0.25475699368872257,0.34255840637854307,3.6803081789445535,0.2462280646224581,0.2209305074795835,3.2455614615188058,0.7364358918565289,0.44849811540456697,3.4673223820991277,0.1963505955874794,0.21907956545362178,2.757562022696977,0.15609099783193825,0.17700366192403294,0.04910714285714285,0.375
7,0,3,3.9456650185245423,0.07877619617793884,0.16982261565363568,3.812890047236591,0.09320108093673173,0.12387294213785685,3.1746561493150196,0.46456355141032785,0.5726417701678332,3.6857524472812466,0.09405923150196095,0.22016578827415786,2.657606321797648,0.1813832273170935,0.3055410562617427,0.0,0.0
7,1,3,3.8899231523713973,0.1920158825029917,0.1731469739714858,3.7003557490681342,0.2164765228788455,0.172900038575993,3.339193952608289,0.3660035948124843,0.511065575826731,3.7256378522422327,0.062064684917397875,0.2662999300021192,2.657606321797648,0.23173004598954097,0.30554105626174266,0.0,0.0
8,0,4,3.921653279482715,0.1464802015235291,0.11211696888835786,3.8351956453593994,0.16416702115752002,0.14517029593414474,3.4948084505891037,0.3729596121396821,0.2033195126342035,3.3977387582454344,0.10352993590542242,0.26367287469305456,2.87390456922691,0.19067191740202893,0.2276459172576286,0.01785714285714285,0.0625
8,1,4,3.9459947631906216,0.11026120697957736,0.15073594332744755,3.6853342595029916,0.2425569611503607,0.11884832004486622,2.9045082384265712,0.5746495960768299,0.5495751668711896,3.7010948276173274,0.10062795737972394,0.16484120827149115,2.87390456922691,0.10058198647842713,0.22764591725762864,0.015625,0.0625
9,0,1,3.985603531714187,0.07589078535466703,0.11151224952976863,3.810353188040846,0.13673343399060475,0.0938830770111097,3.377837839284341,0.4995939121785617,0.4254179744270775,3.746040670405191,0.0732348004729499,0.21567640306381533,2.7011335772734206,0.11331118637852589,0.2995471038536388,0.0,
9,1,1,3.9902707361760483,0.06089149122467681,0.11547271279638019,3.8955146796261184,0.17803162922945456,0.09279688740403201,3.502053466164925,0.2864349670755118,0.3261185250320776,3.312162636555275,0.06177942927608519,0.45082174815509846,2.70282199264182,0.1254239076084292,0.30036095432200904,0.0,
10,0,2,3.852498492293692,0.15880088454979133,0.2238146131905281,3.765192272637443,0.25518911132501404,0.17318430059950876,3.3072527442170547,0.48149026505122955,0.3727465724683829,3.578125888292408,0.1778065369085404,0.26038025090052813,2.6730609962766287,0.33515423892126556,0.1997470971402616,0.0,0.0
10,1,2,3.311391741325263,0.3355725783683559,0.3507369896853194,3.707045872486032,0.0850482407666798,0.2159323040203167,3.2656032015688,0.40374806867609503,0.3087279119155755,3.4124373086395208,0.13223724282399313,0.31191377514881713,2.674324111094745,0.21173756669703958,0.20207744579825845,0.0,0.0
11,0,3,3.941753013261789,0.17784352149548519,0.1263462741584474,3.8147340446334734,0.11791623729444138,0.14233725982434778,3.398997132583503,0.5680145649320812,0.3172325734606456,3.6475907915100407,0.11455385015955939,0.2523699309356728,2.6545695043456834,0.12379166757882594,0.3259898546093872,0.03125,0.25
11,1,3,3.6412070622345944,0.31306803840293473,0.18110174756519745,3.69645803313604,0.16020264028998144,0.1564694673646748,3.304666858318046,0.5282848461246168,0.42282888574311234,3.563544859099256,0.1262409798082069,0.39419027243101745,2.6547545801145804,0.25275175069485084,0.32577369528983496,0.0357142857142857,0.25
12,0,4,3.859908127037667,0.1488472979505005,0.24615200127731748,3.6708931251888206,0.23995644694383317,0.22258957553735237,3.163626574234502,0.26189916404183405,0.5963071333772104,3.8211805574883946,0.09493124141887967,0.26171417155773413,2.450988400412379,0.15984583528349433,0.17237067450843846,0.015625,0.0625
12,1,4,3.80947663103209,0.20106083090273646,0.23477760291389332,3.73424427949098,0.10761267430711714,0.13616404881610775,3.1306977536998852,0.4978805759755456,0.4474134227597501,3.5980578665129874,0.08588618717851047,0.22154571028887143,2.4509884004123785,0.22916654131214104,0.17237067450843852,0.01785714285714285,0.0625
13,0,1,3.894432187405891,0.19435033695231022,0.20712284940087639,3.7056543098362273,0.0852700062390322,0.19039707380478071,3.3333709411515775,0.10281034079845926,0.31246929142424007,3.581417091332176,0.1539039737150369,0.359315126903151,2.859279452483226,0.12347666375615314,0.30251748339949436,0.0,
13,1,1,3.935197628815115,0.11004010999786644,0.15668697963182485,3.8152152686724117,0.2872933061284653,0.25136700995234307,3.3354175290876475,0.22533570170298386,0.3068648780918716,3.2576083693478473,0.14671832667666554,0.3133558715433831,2.8592794524832263,0.20976909465946295,0.30251748339949436,0.0,
14,0,2,4.004861209767498,0.10823388987318963,0.0945708629747856,3.821875684628064,0.10452962400077624,0.19354213100461296,2.9636073721166203,0.26799844056757327,0.44965400297811875,3.767598646207406,0.11873502986730158,0.22046795648616324,2.5455056675504477,0.11818521297032744,0.17785144773545605,0.046875,0.375
14,1,2,3.9232987929204364,0.13384380481562322,0.20968348566932535,3.793866040610834,0.19839693383099252,0.23510777552639386,2.9612173826559096,0.68322080589977,0.4661022173119808,3.6674283609104625,0.0939030709508504,0.2389087408661375,2.5437339777776944,0.1455404959802367,0.17430445711525944,0.04910714285714285,0.375
15,0,3,3.9434347272316765,0.10569607256726388,0.12698289757747389,3.7896277806693703,0.1403055893944135,0.17191771244633738,3.2086886074361227,0.5408523614425046,0.3446044275124803,3.770818741776463,0.04679009932611553,0.20542033357085102,2.7567467841456055,0.10467455620673921,0.07864816615912296,0.0,0.0
15,1,3,4.007670690506997,0.0760211562415233,0.07169651332143949,3.7984067126352734,0.23998024829896883,0.16082417793785725,3.363478392003801,0.2895246282439322,0.39150351768751257,3.398231353929783,0.12063285538801226,0.2657887067053654,2.756746784145605,0.18707994700336653,0.0786481661591229,0.0,0.0
16,0,4,3.757027393939996,0.3178048282173938,0.16695546383250073,3.6449764185861464,0.3167428317862127,0.16667510795280846,3.1317798799709724,0.42400494623036356,0.6472862322668252,3.627970791575265,0.08257250436958075,0.20743813806648176,2.484830385042162,0.14731623291885163,0.19114771507434095,0.015625,0.0625
16,1,4,3.8077321552806302,0.13661304027534132,0.3500905341680513,3.6585971195669558,0.1942407503208404,0.2775118614000938,3.011041551977758,0.7529112904267667,0.792782068425563,3.647690661635676,0.10800410002514847,0.21851560840876671,2.484830385042162,0.11079814977644518,0.19114771507434108,0.01785714285714285,0.0625
17,0,1,3.9520090490845265,0.13630966914220408,0.14692805497198835,3.8549078205619853,0.2887530991219445,0.09553174773776524,3.484911903050063,0.23841214977043093,0.23704400251182475,3.2662222611535987,0.10384203904467264,0.4963222398048261,2.9403426071359555,0.21134577054341563,0.3992735633989679,0.0,
17,1,1,3.8701356414719803,0.16722977966891125,0.20120340944410264,3.7150781701952584,0.29698356346261195,0.22503748864314424,3.4312672083998472,0.16563231444333734,0.3325599800757635,3.4409631448035642,0.1036091775261242,0.25885204943112533,2.9408683100246513,0.1137557797554562,0.3973374913464719,0.0,
18,0,2,3.924512617495423,0.1012267967161216,0.10766470706165551,3.7764123752013723,0.16492627386803077,0.1290725901095785,3.3357597708046094,0.3918386058055462,0.3435270709768909,3.5775202886776714,0.11240540641456134,0.23181848426125137,2.612045759058347,0.09619370043764416,0.20134759573108388,0.0,0.0
18,1,2,4.001479993439984,0.08832200177976986,0.080532468957166,3.6573632982467115,0.24199435493117671,0.22792849416001407,2.9730789585239443,0.27432073787088895,0.3098967948051593,3.7631170284456235,0.09672771327346755,0.17447602097703155,2.612045759058347,0.1339658281364817,0.20134759573108374,0.0,0.0
19,0,3,3.588164642649887,0.3337415778979069,0.24307243526450445,3.729683392103022,0.16322894086416928,0.11970484917404556,3.5137741564329636,0.43116191888989186,0.3694541435445769,3.419515535939035,0.09050263055891153,0.32331142217182013,2.5819416275353717,0.22395679830623103,0.18265563360830508,0.046875,0.375
19,1,3,3.8336210792365177,0.08450952835623075,0.1678790585809951,3.6101455623134084,0.31569009644883916,0.10022271391685232,3.021009186116953,0.12902281697140502,0.4502908737233603,3.636605476738206,0.06461840265277043,0.2577331257007583,2.5819416275353717,0.18392156025575576,0.18265563360830508,0.04910714285714285,0.375
20,0,4,3.665709370983727,0.24198124244609504,0.1495682855544247,3.785198292821107,0.08870196459425218,0.06520715392456569,3.2272052030277005,0.6498709891313632,0.7309759514941769,3.5602009033171393,0.0807320778056572,0.24948704621491516,2.4460878381152438,0.20733811155490223,0.19037659866156192,0.01785714285714285,0.0625
20,1,4,3.690727701274152,0.21430045241448062,0.3814950885024258,3.6909789252408527,0.17601759833609573,0.10298798063649355,3.2263211531678113,0.7764069781093665,0.5459382567494176,3.6747536574420527,0.09891259784977117,0.3164372693930203,2.4460878381152438,0.11608673074882027,0.19037659866156195,0.015625,0.0625
21,0,1,3.939679671933338,0.15430690572872988,0.1350603123128706,3.8633788912413296,0.19571155988162448,0.08886702875250072,3.3066977106573487,0.5065216243483396,0.37487544573495707,3.668409640511168,0.08037900694994514,0.2576815183151265,2.8906495823746603,0.08612539706086904,0.21673700034516571,0.0,
21,1,1,4.001121830857918,0.048231898888458684,0.0921535498241786,3.86604809853385,0.10037652864979228,0.23614570744371802,3.3562101749248874,0.35891681627009947,0.514527612945987,3.047085718334067,0.1266777240570491,0.3994780505711273,2.8906495823746603,0.2564955575411712,0.21673700034516571,0.0,
22,0,2,4.052534148261552,0.05246279898129844,0.038643812151624546,3.808004193130243,0.16992535863179892,0.11985234775814467,3.1685992403119165,0.3086524797831935,0.4219223201841355,3.7561421553822893,0.04421003969009564,0.26045594199292266,2.703745729284493,0.1079873518316801,0.28127746030761447,0.0,0.0
22,1,2,3.782783841215592,0.23090803323036188,0.2216911716655948,3.7655355331255023,0.23391578560943624,0.1526075778870009,2.964531944217772,0.6143496503939623,0.432194139103468,3.841348432577025,0.06523427244995807,0.08458736596627507,2.703745729284493,0.06455392874081277,0.2812774603076145,0.0,0.0
23,0,3,3.841906948825478,0.1479314866291399,0.20297197508241824,3.7561429388105925,0.10469537965846985,0.2079913588317599,3.465244595820848,0.33545976782493664,0.2889171698387776,3.2075704093795925,0.11166120065239288,0.3652443764075887,2.945628255062633,0.40545288258178985,0.2438550176253627,0.0,0.0
23,1,3,3.9779972341405547,0.06706336987473625,0.10210726114433975,3.776963310042661,0.1905881611441005,0.17806852557853495,3.3197495227475136,0.3807311073961158,0.3815810310131957,3.3631856341001978,0.20636357863385565,0.28165896376389504,2.9456282550626325,0.28259247676303967,0.24385501762536257,0.0,0.0
24,0,4,3.719415757743637,0.2830663562686011,0.2550026842260356,3.6843747343567816,0.25831030411460704,0.12758277833519208,3.1084318729773632,0.5247434442385697,0.5304267679794317,3.614585540278882,0.1048772733887136,0.2893282138592372,2.537169098124186,0.0784712833707096,0.21202930057114294,0.03125,0.125
24,1,4,3.575129949677283,0.2979326719430391,0.19406424497095343,3.5924674998708057,0.27385428346141455,0.20723092959999387,3.1609592598389185,0.5102378286563627,0.4784318104040267,3.4035402086215654,0.1513878256019432,0.2705336035636908,2.537169098124186,0.22237202026158137,0.212029300571143,0.03125,0.125
25,0,1,3.9635099891337973,0.1150065705848145,0.06320825118463061,3.7573988295903966,0.1939822316236124,0.26525560021797373,3.247887264912551,0.36284386918179673,0.48982805150483505,3.5423540604579995,0.12708137583821902,0.3817184017333692,2.586651441535206,0.1841488128124991,0.29288709309200367,0.0,
25,1,1,3.9544782998367625,0.14543700082717434,0.20168675905557817,3.8140148609861475,0.1692557331857274,0.07738001207461324,3.287082793801578,0.43358127540821795,0.4616705552640599,3.6294147730839077,0.10434990430648688,0.3142605935337021,2.586651441535206,0.12754139298073175,0.29288709309200367,0.0,
26,0,2,3.9237494162855944,0.19702156364577394,0.1642805074925295,3.849349712823259,0.20152138463854666,0.18850056729523818,3.5171076774916648,0.20748563904073072,0.2698112384630875,3.1305986809196917,0.20534551614696528,0.33305518268946865,2.900247294412072,0.30528330504898715,0.202668651913159,0.04910714285714285,0.375
26,1,2,3.7872399307420457,0.2756391574059666,0.2603186718030309,3.709120189668381,0.2146146665989362,0.13368112864178822,3.103980789007175,0.40472253968548133,0.3852087999800145,3.5384656244640404,0.18165221601544856,0.33886371118556347,2.900247294412072,0.31297806828234825,0.202668651913159,0.046875,0.375
27,0,3,3.939066846932651,0.13207069146464157,0.19355150368479837,3.735829009852831,0.22416137230645936,0.13289074750143265,3.303096930873297,0.5903094036831998,0.45339492208016646,3.5979363836596288,0.1532447728607849,0.36895894517248906,2.5079499140594455,0.19816211206330345,0.22554938480527317,0.0,0.0
27,1,3,4.005452333876167,0.06258818762938824,0.1195070367158474,3.766836811533759,0.25342309516195943,0.26162912423749773,3.142144158430306,0.5618872946208773,0.6457651967664999,3.7473431997633546,0.08941305747859758,0.1613432023724999,2.5079499140594455,0.19476911614885348,0.22554938480527298,0.0,0.0
28,0,4,3.9643212139623714,0.09494430397040243,0.07443170769334141,3.753827899877953,0.09027784165338815,0.1439571810230705,3.4014445063007877,0.16951119257257294,0.30756542996152814,3.06128418024381,0.14443279927661598,0.24410470240141965,2.851758032328998,0.30241404009252554,0.09103593572676452,0.046875,0.1875
28,1,4,3.942334177453032,0.17900533661607868,0.19862938687229373,3.727310045920449,0.2185133600273451,0.2401956518891423,3.358884530737356,0.28799480876578926,0.32366859420802374,3.6239285067983444,0.07810996144923685,0.1682879428591343,2.853625199693671,0.17693451551249484,0.08765014041341694,0.04910714285714285,0.1875
29,0,1,3.6390024155869534,0.23535535539192398,0.27754599666842633,3.708869307546054,0.19068386951679006,0.11062777830807641,3.258287953988161,0.3693600160229674,0.47196861930196754,3.844750129877582,0.04845499972844455,0.11400348747912155,2.410559005464823,0.1370559236568841,0.2264045089978623,0.0,
29,1,1,3.8432399709372222,0.12786447780266866,0.18534606306775117,3.8159751512431717,0.23143194515453056,0.186494732825286,3.334961026195674,0.40382560096102854,0.28610063014362724,3.612075790723104,0.14589240812712795,0.30625758434959865,2.410559005464823,0.25376388151442303,0.22640450899786213,0.0,
30,0,2,3.6315442043026107,0.450468376167963,0.30385350575349784,3.7649380361767144,0.056310377337461734,0.14371524374200897,3.3892192334831757,0.37683273168016695,0.6388886272073439,3.638079297116906,0.09835362182804244,0.2614631305440967,2.789253846246595,0.11522419902572058,0.14301053712347628,0.0,0.0
30,1,2,3.7782464750974114,0.29409672444382934,0.22735132782812653,3.61540313795412,0.17521007732321664,0.24290783390152276,2.909206092722454,0.6137089564028975,0.4672243366069575,3.2246455562010183,0.16980668017623227,0.16892338106714724,2.789253846246595,0.31308648897224206,0.14301053712347622,0.0,0.0
31,0,3,3.4465694923159513,0.5559026967876928,0.3229143150216669,3.762748885558227,0.19009609406039646,0.14270122829724047,3.422432707327115,0.36561471482887864,0.4486285375828315,3.7709547895333873,0.06670523902065315,0.2393932245706137,2.59121701753897,0.038284884627114706,0.27156167258771136,0.0,0.0
31,1,3,3.7916881569193124,0.204587348237114,0.2038897143815238,3.717418532118727,0.24119402459321174,0.16422701040633683,3.1082834500444725,0.25905354748513876,0.41342934454315927,3.398068459246506,0.1851379641171636,0.2658036466946533,2.591217017538971,0.2727205364020942,0.2715616725877114,0.0,0.0
32,0,4,3.7437111143355284,0.37509195040444004,0.16999167648545394,3.791967145650968,0.20791438982435226,0.13514373208033828,3.3275078359459034,0.3888086569625089,0.7192619545303699,3.705472929527485,0.10352619544059738,0.21001188410820903,2.2729110373369115,0.16366776994060908,0.10513888454463079,0.08035714285714285,0.3125
32,1,4,3.882945929662815,0.1533552825823906,0.10161729119719463,3.7452661884413025,0.2350978165402651,0.16932130747670934,2.918373973175483,0.5589527108237748,0.4555088929995619,3.8650758941913343,0.036766122479982795,0.11943494652926122,2.2729110373369115,0.11205517389554391,0.10513888454463097,0.0825892857142857,0.3125
33,0,1,3.8371063224566853,0.12115174499825015,0.14835186808560574,3.801599809790271,0.12257545734166961,0.14522774531376187,3.488416516083886,0.33009808892201775,0.3415538736789108,3.526226510099683,0.1377183489059698,0.38200629603644054,2.9574742894643444,0.13183204616588723,0.4139244638677625,0.0,
33,1,1,3.854911461706767,0.1744456947570541,0.31110966913657406,3.735290827295433,0.18383720490917246,0.2283377618960724,3.29531322702839,0.35907742014290306,0.197314177608121,3.311087442743137,0.1548829973359622,0.41171188798095015,2.957474289464345,0.2552175321409956,0.41392446386776255,0.0,
34,0,2,3.662555067961385,0.2834457517763753,0.2806163276918891,3.772526735709369,0.1295701397898383,0.1561540150741432,3.085909276342526,0.22251810278879378,0.6351961163309977,3.5005686127626143,0.1021169673996973,0.36303129293376835,2.831083809246953,0.1808756052027222,0.30634665700732355,0.01785714285714285,0.125
34,1,2,3.875571288032588,0.25641934061468835,0.2398815192445255,3.678645966879038,0.2214812191767629,0.17376376979793878,3.08993794936205,0.4148996171258267,0.5603595535403638,3.461562589518125,0.1025259928071678,0.19910547286729202,2.831083809246953,0.15344098877802514,0.3063466570073237,0.015625,0.125
35,0,3,3.798706253196469,0.2807851589859749,0.1717630004010545,3.8336095275337367,0.13114416159382686,0.17430832099240448,3.1984945458668057,0.4065087762976995,0.19169383780023885,3.841203525356921,0.04878749221355615,0.15169378863629213,2.6374191263406033,0.12970056357596138,0.10592535991348082,0.0,0.0
35,1,3,3.896265311558665,0.16009268844593352,0.1701368182464382,3.7841411916746117,0.175151711116134,0.2635031253726291,3.4231345215674334,0.23925691570128185,0.502047485765487,3.529462275642321,0.0938638080488821,0.21994176579706004,2.6385176466857345,0.1850897182284922,0.10744713917548666,0.0,0.0
36,0,4,3.9069904468318017,0.2767901753466995,0.12994109364189657,3.795705192203226,0.26642382792539254,0.1515199494520309,3.4176228893454605,0.4088469286328629,0.19115092873591305,3.632215870571593,0.12789914847809095,0.20358695020385403,2.508223340385409,0.16915904549712021,0.31821040342712253,0.3169642857142857,1.375
36,1,4,4.03741513593628,0.09829363936054542,0.06848500754957305,3.7115947274793206,0.16374721108174972,0.23664441677371734,3.2494908546431,0.2815450493009238,0.6673817139819228,3.476861142326945,0.13931394729847002,0.2766905725817275,2.5082233403854084,0.12606613613089004,0.31821040342712276,0.3239087301587301,1.375
37,0,1,3.913837135490894,0.10982540777307455,0.1442421048731619,3.742778709039633,0.2277127711589767,0.17652917277393945,3.348175623340718,0.415285659448011,0.30151353939405906,3.3223368446518924,0.0686895788462096,0.5064184196290957,2.9452062539090518,0.12511845393258236,0.2532780653793635,0.0,
37,1,1,3.8232985650656914,0.21367987361385782,0.12065110692519845,3.713274397070802,0.24388700905972033,0.1730648313332777,3.5249540542825204,0.23031280739707174,0.20103434146928859,3.1759020917428,0.163887397645204,0.16729106442698652,2.9447720975108433,0.3166009198794736,0.25332648099715493,0.0,
38,0,2,3.812591834991259,0.15139844083157925,0.1438280988595054,3.8157391233636226,0.1441584847089611,0.12566233690817394,3.216194522980391,0.2477495792651394,0.31991095947978104,3.73403375092396,0.06754485795464427,0.14087414101024592,2.725196620688967,0.1388809572898203,0.21005879369801783,0.0,0.0
38,1,2,3.9646947756058526,0.17763632415270686,0.1370693899601919,3.790398559011874,0.22709823550126917,0.05907049582182106,2.8961276967905323,0.5019460817142378,0.49080629144240107,3.554457821299514,0.10175370271535517,0.1886844677252079,2.7251966206889677,0.27947643826950425,0.21005879369801794,0.0,0.0
39,0,3,3.751578815468818,0.24833284883115783,0.2349280326896843,3.7380021959825536,0.23256381116498165,0.1979201535767358,3.114414940892826,0.2784741147322131,0.4006215774803274,3.67956690134728,0.13572795710237662,0.24499719863024802,2.7149807616186186,0.20861845068493706,0.3051041915098379,0.0,0.0
39,1,3,3.9944734846221412,0.10439580859153781,0.1253342657764381,3.9031643652433274,0.20946590994217779,0.14454623124775492,3.178742461595877,0.30126071471623356,0.48786698219905394,3.5359279851126155,0.08659325620469399,0.2952700349173239,2.7135662051015,0.21601097442330516,0.30544256599024233,0.0,0.0
40,0,4,3.771806063463449,0.1889342040896132,0.23090378536719583,3.8368977541649962,0.20630042426644762,0.09187135818859862,3.186662872353997,0.3656139144461116,0.45670393844585255,3.492481618133818,0.2544012845733048,0.310374657526364,2.700605119436482,0.21099560135935164,0.29639132833139387,0.0,0.0
40,1,4,3.6952953179458725,0.34321741680615064,0.28376102654572477,3.732348781660198,0.1639933359034617,0.10137980361974454,3.325951686706382,0.4267267093621126,0.3177076164076025,3.5215278125842793,0.1345976894883506,0.3563301700099211,2.7022139025905676,0.21671156923080676,0.2984646028785736,0.0,0.0
41,0,1,3.9055705708808075,0.12354290068183665,0.1253421794539076,3.6825567078365005,0.3373014321098964,0.2212660252662486,3.485785194564196,0.8199621075903969,0.33870441667666357,3.8545968668288437,0.08994193950380577,0.11609272579838421,2.5576860364197467,0.060528493843446766,0.29806951559942296,0.0,
41,1,1,3.8984854358609615,0.1425709737152975,0.16630434514030326,3.7430598707705482,0.23557825703830237,0.17045244516349897,3.417083332429012,0.2866705218708014,0.3462756502950043,3.3973589176126757,0.13900476391315636,0.4177665748523877,2.5576860364197467,0.08813496315596783,0.298069515599423,0.0,
42,0,2,3.640552757062274,0.40356067553844704,0.31946375011277534,3.6072813578943324,0.15353383498451206,0.21567208784309694,3.4892951169373,0.3121822009297762,0.6913974099478618,3.292161557523626,0.11606223280802486,0.3941079087088889,2.5347253083773063,0.16624940261546156,0.27907031243825137,0.0625,0.5
42,1,2,3.792201976074531,0.2875500313842589,0.2609920228514939,3.8320049252477304,0.12383764795462059,0.11592493137208298,2.983563326630531,0.4861549701834404,0.27564112739490054,3.6389139095485077,0.08588563730890166,0.22967921090060775,2.5348225373988233,0.12516671195436918,0.2791031564717206,0.0625,0.5
43,0,3,3.853948289652346,0.20216259742252665,0.1337532376543991,3.7400642640855803,0.25246488661051414,0.23273693873311166,3.3325246599792733,0.2523145280355571,0.29452296993049143,3.5860667154861545,0.12161916975006347,0.35790072877365825,2.4990400271820232,0.15724698587731165,0.22831149992375954,0.0,0.0
43,1,3,3.8268561202868416,0.16440721414929793,0.21638051100996272,3.7201735546229675,0.10596595327978729,0.19475766365180755,3.217292905824681,0.3713394321239831,0.6874880309362668,3.5341607843863083,0.089930099208235,0.3781967350939539,2.497649159544626,0.10994819561654882,0.22774849677870723,0.0,0.0
44,0,4,3.8854344695311522,0.08770042043240989,0.10287295107359376,3.758826364841861,0.15322270155958873,0.13856022193810258,3.086910967691239,0.41222482277642364,0.29341497015784035,3.5416399237100604,0.14419871714183552,0.2637549228505461,2.8420830445532674,0.13706910224250726,0.24446177318211904,0.0,0.0
44,1,4,3.8472180776054823,0.29561834885249066,0.14751260259518345,3.674758558036083,0.21352608944501233,0.18741734319681716,3.2848811415133725,0.5690150900696328,0.41231114010896414,3.31220600061219,0.16177343096842622,0.3856035715222749,2.842083044553267,0.27013319745883324,0.24446177318211906,0.0,0.0
45,0,1,3.8206494380356255,0.14950679570946174,0.3096954289276091,3.6995094257201018,0.18751046176305042,0.1515427771040855,3.398283117923607,0.579123256297996,0.47706361388488655,3.7268517346760115,0.12462383355168416,0.23311784959585152,2.629233411465006,0.28405761299790977,0.29936260064429565,0.0,
45,1,1,3.772563839301032,0.15686809864648568,0.2620237176094827,3.7348531135840113,0.1482162972858555,0.1303147693166193,3.1305953450181456,0.3777418269672543,0.3166879113203815,3.7867603131984997,0.08011258571535929,0.16544622767924302,2.6292334114650058,0.15189894129861242,0.29936260064429554,0.0,
46,0,2,3.7920539992498155,0.23453217364703846,0.2813696280509306,3.604837145776852,0.35143849513274505,0.2418411236720611,3.1966289730392936,0.5792142894522656,0.4859713925951581,3.965683587167618,0.033754334357800765,0.054826936146983904,2.625825662408349,0.09141534143855498,0.3583322491858719,0.0,0.0
46,1,2,3.920506656673072,0.14905641933963457,0.18395313533143076,3.7384329540652423,0.1978730130625302,0.0819460298718417,3.578492335386318,0.308690886919172,0.3634902260874597,3.4525400110074065,0.09463995312880565,0.6306168145723374,2.625825662408349,0.14786198624543193,0.3583322491858721,0.0,0.0
47,0,3,3.8124122411416375,0.18876981729911685,0.21843739355735964,3.6805418262746628,0.1528793991041811,0.10345745136500008,3.110711010411243,0.4030042979069771,0.4623109498239476,3.7744070692464993,0.0597399720303901,0.18359153300173933,2.4448985390812865,0.11629559759732185,0.29503671102961637,0.0,0.0
