run_id,turn,agent_id,CT,P,RD,CGT,CCU,DGT,CDU,agent_name,dept_id,dept_name,community_id
1,2,3,3.775979484395414,4.039524145317373,,3.944121027376666,1.9795110065808847,4.043942849959817,2.0105240216218365,Tanaka,0,Superhero Game Planning,2
1,2,4,3.5740710018069124,3.438472960474161,,3.944121027376666,2.1498299957638647,3.752957326046459,2.053083268295495,Watanabe,0,Superhero Game Planning,2
1,2,5,3.966374965728317,4.043086620699889,,3.92749901932075,1.983241211723124,4.036349078194232,2.0127842843603045,Ito,0,Superhero Game Planning,1
1,2,6,,3.8618870403335817,3.9299887778438096,3.8565100822284837,2.4061359760026004,3.6957440272226214,2.4184199621296236,Yamamoto,0,Superhero Game Planning,0
1,2,7,4.267602726379931,4.106532188532461,1.9296029370583336,3.6302992583489466,2.1454879277742327,3.8162455529481853,2.208779260054943,Nakamura,1,Slice of Life Game Planning,3
1,2,8,3.520024827470184,4.082400628704157,3.612207308167669,2.9562877020967107,2.138232393013213,3.3714741053777946,2.106043636586967,Kobayashi,1,Slice of Life Game Planning,3
1,2,9,,4.05594159378292,3.767221812983716,3.694367118722879,2.052931065816452,3.8340694205031505,2.0643751178592553,Kato,1,Slice of Life Game Planning,3
1,2,10,3.8901145829136814,3.6268905954621733,3.788897510437852,3.4453233902982925,2.063812980399837,3.810120406170279,2.0960026344033276,Yoshida,1,Slice of Life Game Planning,4
1,2,11,3.8379690260800112,3.94613737872786,4.050416099914248,3.467207415201765,2.105296999472074,3.789970375497752,2.1376677738251124,Yamada,1,Slice of Life Game Planning,4
1,2,12,,4.024374458501779,4.077193813956136,3.9952535498894357,2.209913624025452,3.938611776257225,2.2786019174349206,Sasaki,1,Slice of Life Game Planning,4
1,2,13,4.207753899058538,4.035271871336433,4.064675769025017,3.605733348911599,2.129858315089263,3.8243290746730287,2.2039082217422865,Yamaguchi,1,Slice of Life Game Planning,3
1,3,0,3.7720402951578818,3.6932409733145906,3.888408715206901,3.546913046679065,2.4918564934003715,3.5984580213516613,2.558191923165133,Sato,0,Superhero Game Planning,0
1,3,1,3.760204062774068,2.189857532039838,,4.097759784000301,2.3455854694222675,4.081200640681101,2.584732062818706,Suzuki,0,Superhero Game Planning,0
1,3,2,3.835552444360832,3.035000905316764,,4.082479926863748,2.5166882825019337,3.8121425948041843,2.7129478617120806,Takahashi,0,Superhero Game Planning,1
1,3,3,3.403836946103141,4.1560159507906596,,3.9893703828285103,2.4032828905265977,3.7117718232507078,2.4458078918564157,Tanaka,0,Superhero Game Planning,2
1,3,4,4.063022059833329,4.052267368380467,,3.9893703828285103,2.340622942703018,3.71711215293946,2.342968263892067,Watanabe,0,Superhero Game Planning,2
1,3,5,3.6462819782605664,2.8404031288013387,,4.082479926863748,2.6239268034264835,3.721348301301067,2.818961646008637,Ito,0,Superhero Game Planning,1
1,3,6,,3.8879983962084346,3.5790665563967474,3.5249355806866634,3.2754914272824256,2.924662504914654,3.2183585097458973,Yamamoto,0,Superhero Game Planning,0
1,3,7,4.115284924153714,4.08442582001368,2.2909116097903497,3.987669027994459,2.9256961253125646,3.947700120288402,3.282879270124668,Nakamura,1,Slice of Life Game Planning,3
1,3,8,4.195960360766525,3.99071424871709,4.050251453377204,3.96603790072516,2.434713676906825,3.920752694825669,2.5676484622638265,Kobayashi,1,Slice of Life Game Planning,3
1,3,9,,4.177543580759722,3.804298043062505,3.9730072026211958,2.422664421855025,3.752267891189131,2.40303285111735,Kato,1,Slice of Life Game Planning,3
1,3,10,3.466435941194728,3.8915453975024836,2.829947194458161,3.8837775532342356,2.0305938871115674,3.8981587284534847,1.9939900032113824,Yoshida,1,Slice of Life Game Planning,4
1,3,11,3.870485800296741,4.039052294883621,1.7448232687012162,4.048199369893616,2.342845681078221,3.625596727859121,2.2040691598897033,Yamada,1,Slice of Life Game Planning,4
1,3,12,3.3102392529626488,4.239341335371828,3.861338954262392,3.9966398846259805,2.893512992294747,3.7340516442113074,3.1770961444654433,Sasaki,1,Slice of Life Game Planning,4
1,3,13,,4.187986341851024,,3.994638329890496,2.962733873304689,3.6215570222517566,3.053252268126563,Yamaguchi,1,Slice of Life Game Planning,3
1,4,0,2.6785572841738086,3.9478768793869397,,4.055694500244417,2.165583539155895,4.03286008232954,2.2724557748861782,Sato,0,Superhero Game Planning,0
1,4,1,3.965465283976525,3.1535690278226713,,4.052259889105031,2.1887005797000696,4.056718878058559,2.3302142666917227,Suzuki,0,Superhero Game Planning,0
1,4,2,4.045056564446129,2.7053060401368683,3.9995539377375406,4.027673783091746,2.546730683114738,3.733318784089471,2.704715302688847,Takahashi,0,Superhero Game Planning,1
1,4,3,3.981870716509471,3.2226417813333184,,3.9893703828285103,2.1472672156753476,3.9750225592505863,2.232567365825598,Tanaka,0,Superhero Game Planning,2
1,4,4,4.102944457085963,4.174012583277476,,3.9893703828285103,2.2159793198283424,4.030860516718733,2.3982206507748565,Watanabe,0,Superhero Game Planning,2
1,4,5,3.96487326923688,2.033402411922002,,4.027673783091746,2.0679536288341267,3.9698206837506866,2.0866705522031275,Ito,0,Superhero Game Planning,1
1,4,6,,3.82067488201852,3.7701538642488654,4.067445287624627,2.4214989150654223,3.65532036935253,2.3476456723693664,Yamamoto,0,Superhero Game Planning,0
1,4,7,4.21650648084175,3.338431569767943,3.4721482823833845,3.7281294561214033,2.1025255764686848,3.663197127227596,1.9742928799554589,Nakamura,1,Slice of Life Game Planning,3
1,4,8,4.345112455339135,4.114942400442637,4.11117675458312,3.4216383653357343,2.0361034008381127,3.697757117131515,2.040380230737573,Kobayashi,1,Slice of Life Game Planning,3
1,4,9,4.144651677167968,3.8520396261192524,3.353483005718789,3.848430815683178,2.2142668606710174,3.9005316024743952,2.2857951106438597,Kato,1,Slice of Life Game Planning,3
1,4,10,3.8610939540452174,3.673798858125558,,3.6960542328406034,2.1478063644002803,3.6577785496120225,2.0257761200562876,Yoshida,1,Slice of Life Game Planning,4
1,4,11,2.9433082976542506,2.389366755370207,,4.029695657848514,2.2536543276798384,3.5966373695319134,2.044375786567525,Yamada,1,Slice of Life Game Planning,4
1,4,12,,4.07528857925038,3.6319479527179817,3.6834961497849985,2.3210492948592845,3.8619449606785015,2.4766028154218773,Sasaki,1,Slice of Life Game Planning,4
1,4,13,,4.035248843236346,4.046497424660014,3.2422633342226193,3.3371512465993503,3.172024005179027,3.525266642057115,Yamaguchi,1,Slice of Life Game Planning,3
1,5,0,4.010249248432437,4.223339779395016,2.230496743122248,4.055694500244417,2.5643620334682637,3.79011885296389,2.6910437836350574,Sato,0,Superhero Game Planning,0
1,5,1,4.1856343131582205,4.090031066238524,,3.5597733495416044,1.994083374054342,3.900017619984736,2.0307823050604243,Suzuki,0,Superhero Game Planning,0
1,5,2,3.723373094621096,4.05942614212397,,4.027673783091746,2.4017624789211,3.7023888811174266,2.4296870358094296,Takahashi,0,Superhero Game Planning,1
1,5,3,3.9495775235149786,3.9565632069228913,,4.024345875429082,2.301246140208127,3.9586126143917446,2.4774690704884152,Tanaka,0,Superhero Game Planning,2
1,5,4,3.91505433037944,3.9246831333287906,,4.024345875429082,2.152418238361696,3.8612271042905966,2.13886223009355,Watanabe,0,Superhero Game Planning,2
1,5,5,3.645083447311929,4.227159556703478,,4.027673783091746,2.4565771597167463,3.755703083849106,2.5693529480862636,Ito,0,Superhero Game Planning,1
1,5,6,,4.285957436278008,,3.5749587480612015,2.7086113230946585,3.2568320897517915,2.597971370918514,Yamamoto,0,Superhero Game Planning,0
1,5,7,3.7556517245841614,2.9088644968587953,,3.310712365416428,2.042370846164252,3.5951240636940427,2.008902249651071,Nakamura,1,Slice of Life Game Planning,3
1,5,8,4.179306762507688,3.7947275528051256,3.00809446305166,3.8677980360969073,2.2089254982610234,3.702395972654788,2.100033815749749,Kobayashi,1,Slice of Life Game Planning,3
1,5,9,3.844121057576161,2.968668943661613,,3.5244310184039485,2.8835027191516596,3.21969950007878,2.7971330195396327,Kato,1,Slice of Life Game Planning,3
1,5,10,3.4780131449724028,4.037731261483401,,3.93444501177889,2.2217069288288034,3.6620092188514892,2.0774202152382846,Yoshida,1,Slice of Life Game Planning,4
1,5,11,3.577781198956138,3.7943195713753575,,3.31651580563985,2.425996369236732,3.093631230139811,2.087816547309031,Yamada,1,Slice of Life Game Planning,4
1,5,12,,3.877883671234605,,3.2087070765146217,2.741257008798124,3.5008883498198706,2.9631061489527646,Sasaki,1,Slice of Life Game Planning,4
1,5,13,4.123882947618524,4.1313101000402845,3.764357713769373,3.620381111056093,2.8679953187371368,3.4144145632257943,2.9007567476511227,Yamaguchi,1,Slice of Life Game Planning,3
1,6,0,2.2929762768748394,3.9662844667869708,,4.048030206106193,2.1349090967133795,3.8647115197770225,2.082315538613846,Sato,0,Superhero Game Planning,0
1,6,1,4.099141536214322,4.242822676770911,,4.062464355037295,2.7203930143788315,3.5416098757766314,2.7212933861074786,Suzuki,0,Superhero Game Planning,0
1,6,2,3.7457613639232026,3.7966278973965264,4.133538828592509,4.052123125535217,2.8712244839474264,3.716072038712268,3.2427147020153586,Takahashi,0,Superhero Game Planning,1
1,6,3,3.624542350171299,2.863088653517929,,3.9893703828285103,2.46043713607507,3.492658105575579,2.3559748405036864,Tanaka,0,Superhero Game Planning,2
1,6,4,3.572580724832681,3.3424254207980186,,3.9893703828285103,2.6584510796998395,3.680524246547504,2.856455436122084,Watanabe,0,Superhero Game Planning,2
1,6,5,3.435280003901012,3.802675350220925,,4.052123125535217,3.267582295393861,2.815560835872701,3.1503184906324746,Ito,0,Superhero Game Planning,1
1,6,6,,3.943348911467287,3.881937476977149,4.0862329813305145,2.2390539840742254,3.721364406181118,2.112187757034594,Yamamoto,0,Superhero Game Planning,0
1,6,7,3.185977169077449,3.120773736901315,,3.145163966048907,2.118447757319976,3.534864738576768,2.1368820152162344,Nakamura,1,Slice of Life Game Planning,3
1,6,8,3.7941980550777226,3.242847305830818,3.343926393621497,3.868020259517102,3.1103149155115295,3.4483986662330235,3.1699257677088757,Kobayashi,1,Slice of Life Game Planning,3
1,6,9,,3.936713833701749,3.8961012305483846,3.224197906618109,2.8963309221371967,3.305866682492079,3.0179879423528733,Kato,1,Slice of Life Game Planning,3
1,6,10,3.848985792415261,3.1880270186405797,3.8597630166087944,3.695137925020299,2.577387832559886,3.372026013226694,2.456163769639759,Yoshida,1,Slice of Life Game Planning,4
1,6,11,2.9466892159543154,2.966346102612945,,3.963805459707762,2.277570654809764,3.5657379174122283,2.074299112566464,Yamada,1,Slice of Life Game Planning,4
1,6,12,,2.4015821567555222,,3.804522657206011,2.2421253702880066,3.9072963716361357,2.3568731412246953,Sasaki,1,Slice of Life Game Planning,4
1,6,13,4.167351042427903,4.02525123685414,3.792152870827016,3.837116296072812,3.0043103213721,3.7720240817902955,3.3091284023206198,Yamaguchi,1,Slice of Life Game Planning,3
1,7,0,3.718459258641477,4.218973251679253,3.555073708846904,3.2248323307903393,2.5472303504081215,3.7915458403862305,2.902734890746578,Sato,0,Superhero Game Planning,0
1,7,1,3.8387490410329765,4.14938338267906,,4.126720705196464,2.538431777193412,4.09875176985776,2.8945455368401656,Suzuki,0,Superhero Game Planning,0
1,7,2,3.863446022455877,4.074816671701844,3.631547478895104,4.027673783091746,2.719621091702583,3.801137878937542,3.0592295129949285,Takahashi,0,Superhero Game Planning,1
1,7,3,3.677342188655975,2.6875510124892625,,4.102507568470344,2.3494216857778745,4.0480380386702,2.6255401275550505,Tanaka,0,Superhero Game Planning,2
1,7,4,2.6748384764170576,3.1583616846200018,,4.102507568470344,2.5187196520657307,3.9899936617975444,2.866012889586241,Watanabe,0,Superhero Game Planning,2
1,7,5,3.525889901507636,2.8399544603983733,4.019545974874145,4.027673783091746,2.4148797721765702,4.057783359545167,2.7567976628997277,Ito,0,Superhero Game Planning,1
1,7,6,,3.978689442122632,3.9925338397526864,3.231791747611453,2.786665413191348,3.4796604972134717,3.009671290451822,Yamamoto,0,Superhero Game Planning,0
1,7,7,3.673024443098054,3.4384317051020763,3.9439297433728866,3.571715706174706,3.2184408319382465,3.194279816646541,3.2335628715339415,Nakamura,1,Slice of Life Game Planning,3
1,7,8,3.705236815678782,4.0964778604351855,3.871012370058836,3.5681667300157915,3.81795072941725,2.836076646090452,3.7844952829525473,Kobayashi,1,Slice of Life Game Planning,3
1,7,9,4.14208893027234,4.065879044806724,2.8427787110435245,3.7446182156993024,2.2720231459350657,3.8954276649224457,2.408420400255346,Kato,1,Slice of Life Game Planning,3
1,7,10,3.5006143680323203,3.987625569493168,,3.954158905804478,3.015140611121183,3.001240324433391,2.7522386939034864,Yoshida,1,Slice of Life Game Planning,4
1,7,11,4.16136857796177,3.867709903213595,,3.935779151157479,2.7484893683667666,2.997744029627652,2.3354698467836266,Yamada,1,Slice of Life Game Planning,4
1,7,12,,2.029103167408701,,4.035517329439907,2.3029805350526775,3.5636506143523907,2.091950701830569,Sasaki,1,Slice of Life Game Planning,4
1,7,13,3.05859958953997,4.049100648228434,3.5894373329846943,3.2192322660811885,3.593506256931533,2.7135655042722,3.508394113814995,Yamaguchi,1,Slice of Life Game Planning,3
1,8,0,3.3827351169268027,3.617629857076049,3.3567651829090157,4.029635548210386,2.2442390456031647,4.055832024414322,2.4231929359571387,Sato,0,Superhero Game Planning,0
1,8,1,3.795000161405023,3.995267092815652,3.871772279529871,4.048371555810181,2.2450267304174045,4.008444800560745,2.3784599609050785,Suzuki,0,Superhero Game Planning,0
1,8,2,,3.6122874450326368,4.013861131896849,4.082479926863748,2.699390069234074,3.9500560195697267,3.1443624316233576,Takahashi,0,Superhero Game Planning,1
1,8,3,3.790235356265568,2.104067723569273,,4.0644426109788,2.522989986299155,3.958879593429746,2.8521021121699337,Tanaka,0,Superhero Game Planning,2
1,8,4,3.959270723195561,2.803160469210242,,4.0644426109788,2.7071350535544414,3.6181772249349997,2.8757487687549275,Watanabe,0,Superhero Game Planning,2
1,8,5,4.059963810310931,3.4744747493937878,1.6960974953891166,4.082479926863748,2.6509488902963323,3.585513603133681,2.7488554822134748,Ito,0,Superhero Game Planning,1
1,8,6,4.464972803548522,4.158693190071002,,4.045274668885445,2.8394108350899714,3.3045463653763107,2.7100354343538084,Yamamoto,0,Superhero Game Planning,0
1,8,7,3.8981998572028265,4.080411382422633,3.1985799935993766,3.4283707575057236,2.544085659988729,2.8499011128662013,2.0364501435096187,Nakamura,1,Slice of Life Game Planning,3
1,8,8,3.1605671979925343,4.14617502188867,3.8544428508483004,3.457790236097891,2.5165386839456376,3.0664049062483536,2.1700636526646897,Kobayashi,1,Slice of Life Game Planning,3
1,8,9,,4.222330229052605,3.984780198829687,2.1893676283536236,3.9743888102136338,2.189039327964409,4.044288740694561,Kato,1,Slice of Life Game Planning,3
1,8,10,3.437560423578278,3.4304259552284613,,2.9735113900270793,3.012936481644246,2.700977163601126,2.7715916428056144,Yoshida,1,Slice of Life Game Planning,4
1,8,11,3.373472702928201,4.174427378523488,,3.8813353234451817,2.520558444074957,3.3600948998725007,2.3034345195955948,Yamada,1,Slice of Life Game Planning,4
1,8,12,,4.355221517520751,,2.91950967497039,3.5586998814030006,2.441815294867115,3.4225101592421305,Sasaki,1,Slice of Life Game Planning,4
1,8,13,3.975015545745721,4.02929151089092,3.513647705892456,3.3526193435059626,2.462780271570151,3.3534971978458272,2.384418267465512,Yamaguchi,1,Slice of Life Game Planning,3
2,1,0,3.685581777701662,4.218972058857981,,4.089930479132765,2.3069827692751144,4.0106319251050655,2.4658201506273025,Sato,0,Superhero Game Planning,0
2,1,1,4.068889466982068,3.6776622233446794,2.9613602235538092,4.066527084888334,2.4649125941491064,4.0200601237262665,2.728763586888728,Suzuki,0,Superhero Game Planning,0
2,1,2,,4.255137631962208,1.7484635543939593,4.0279685770518485,2.378192386589136,4.0560310905095855,2.692360943582186,Takahashi,0,Superhero Game Planning,1
2,1,3,4.102110824425759,4.027027490683832,,3.99012794798292,2.2647188964833016,4.007624260738267,2.4617491963208997,Tanaka,0,Superhero Game Planning,2
2,1,4,3.627051587909625,4.036302432750507,3.9008032131671087,4.036627835904275,2.004138629731367,4.019692484486625,2.012917737450891,Watanabe,0,Superhero Game Planning,0
2,1,5,3.7662470749060613,4.0568820088427415,,4.0279685770518485,2.2794605237708727,4.008536558612253,2.4823967228388777,Ito,0,Superhero Game Planning,1
2,1,6,3.75222623484492,3.940648108427334,4.036560223006633,3.99012794798292,2.300937393776748,4.022724049319855,2.536780724751026,Yamamoto,0,Superhero Game Planning,2
2,1,7,3.8472331714142296,3.7498472850252287,,3.916672170357245,2.3421461253723987,3.916672170357245,2.3421461253723987,Nakamura,1,Slice of Life Game Planning,3
2,1,8,2.9629243475100218,3.7992949564377656,1.809692226727999,3.845572493443802,2.8912706305765528,3.845572493443802,2.8912706305765528,Kobayashi,1,Slice of Life Game Planning,3
2,1,9,3.712253869970608,4.155568245862606,2.1257057264635115,3.8979639368870864,2.7282500354151504,3.8979639368870864,2.7282500354151504,Kato,1,Slice of Life Game Planning,3
2,1,10,2.978624746843334,3.900984454595277,1.9322890573942504,3.855704287535071,2.327002231459155,3.855704287535071,2.327002231459155,Yoshida,1,Slice of Life Game Planning,3
2,1,11,4.10233907295301,4.085743158290345,2.917449656113547,3.949684925922629,2.1070139626472724,3.949684925922629,2.1070139626472724,Yamada,1,Slice of Life Game Planning,3
2,1,12,3.555478015482158,4.10066764186558,3.6683679853774276,3.3127971277511623,2.4878727495084143,3.3127971277511623,2.4878727495084143,Sasaki,1,Slice of Life Game Planning,3
2,1,13,,4.159271602657141,3.822277710211544,3.630909817931046,2.497233327480967,3.630909817931046,2.497233327480967,Yamaguchi,1,Slice of Life Game Planning,3
2,2,0,3.808842125769791,3.208293715493883,3.4435028286303866,4.045607609491538,2.1640691308556628,3.697552013316564,1.9855510429040848,Sato,0,Superhero Game Planning,0
2,2,1,3.68541298039586,3.979327728127539,3.976085519237799,4.066318135442765,1.97809453117432,3.9890887168836127,1.9372765533333798,Suzuki,0,Superhero Game Planning,0
2,2,2,4.4304539469801085,4.050851776729247,3.6668185106788327,3.489772349305663,2.112235422754312,3.766509051958789,2.0651581479284027,Takahashi,0,Superhero Game Planning,1
2,2,3,3.8791548867765795,4.060424021311712,3.3321922252271636,4.045965157531833,2.507989390801235,3.718781077449487,2.6232277138257016,Tanaka,0,Superhero Game Planning,2
2,2,4,,4.065968264415889,3.5435730524314737,3.992119791216415,2.4858931684307892,3.9040184309868384,2.683527979460983,Watanabe,0,Superhero Game Planning,0
2,2,5,4.46565033671755,4.0203632215857255,3.997829384262196,3.489772349305663,2.834835623459522,3.2527226490457952,2.8635130037833383,Ito,0,Superhero Game Planning,1
2,2,6,3.925327591125685,4.153062822636276,,4.045965157531833,2.195738854721094,3.9922439973299,2.3223378690143854,Yamamoto,0,Superhero Game Planning,2
2,2,7,3.774253751656283,4.0572890698215165,,3.2429454331731313,2.808619500840316,3.2429454331731313,2.808619500840316,Nakamura,1,Slice of Life Game Planning,3
2,2,8,3.2531694036591534,3.7223718701853024,4.06114387338979,3.3884632992359993,2.38513682434112,3.3884632992359993,2.38513682434112,Kobayashi,1,Slice of Life Game Planning,3
2,2,9,4.288731839910513,4.09402943838454,,3.7251524737425723,2.299942063799174,3.7251524737425723,2.299942063799174,Kato,1,Slice of Life Game Planning,3
2,2,10,3.7896884134234377,4.048772568949504,3.8556248240427538,3.3802057994019665,2.246259540821886,3.3802057994019665,2.246259540821886,Yoshida,1,Slice of Life Game Planning,3
2,2,11,3.399132296490375,4.120431772798105,,3.9769425101164146,2.023154078156923,3.9769425101164146,2.023154078156923,Yamada,1,Slice of Life Game Planning,3
2,2,12,,4.0200890137706615,3.873844376744037,3.8716565568148176,2.1280743085389537,3.8716565568148176,2.1280743085389537,Sasaki,1,Slice of Life Game Planning,3
2,2,13,3.961873167110927,4.197632555547155,,3.5520264681841613,2.589405993751903,3.5520264681841613,2.589405993751903,Yamaguchi,1,Slice of Life Game Planning,3
2,3,0,,4.167596212112226,,4.0449264898078825,2.660209229617776,3.407190739081205,2.516513282952429,Sato,0,Superhero Game Planning,0
2,3,1,3.8111601806506177,4.098910095374311,,4.0459657935239335,2.3755946229025215,3.9497441855595006,2.5340106254624106,Suzuki,0,Superhero Game Planning,0
2,3,2,3.7517858756707465,4.062744604176679,2.6736905772925423,4.0279685770518485,2.9330855924116768,3.245739316985073,2.9490706333998147,Takahashi,0,Superhero Game Planning,1
2,3,3,3.6252999484586352,3.3700680876688414,3.291679582153048,3.99012794798292,2.3966399621525323,3.726409388608969,2.4468582756430406,Tanaka,0,Superhero Game Planning,2
2,3,4,3.487933473312655,3.986566604546475,1.809692226727999,4.0506489420098575,2.542270727444235,3.584005156369946,2.4811015794409355,Watanabe,0,Superhero Game Planning,0
2,3,5,4.004734771108263,4.03903065786712,2.9751051223896585,4.0279685770518485,2.654420759137445,3.5913106835259874,2.767563519107631,Ito,0,Superhero Game Planning,1
2,3,6,,3.961943643914208,,3.99012794798292,2.576728829520841,3.9504784280763316,2.947641224960738,Yamamoto,0,Superhero Game Planning,2
2,3,7,4.122406189118352,4.025801081739556,2.711568118867493,3.272370675386648,3.2284008659862065,3.272370675386648,3.2284008659862065,Nakamura,1,Slice of Life Game Planning,3
2,3,8,,3.864243931339909,,2.2480718873928116,3.885450383744767,2.2480718873928116,3.885450383744767,Kobayashi,1,Slice of Life Game Planning,3
2,3,9,4.102305173597561,4.0628706793613,,3.3655391165852198,2.3591148693841917,3.3655391165852198,2.3591148693841917,Kato,1,Slice of Life Game Planning,3
2,3,10,3.6753033150384002,4.169321024201424,2.641493690983782,3.4693392068987507,2.5075183243702504,3.4693392068987507,2.5075183243702504,Yoshida,1,Slice of Life Game Planning,3
2,3,11,,4.1153968305615685,,3.452890982254728,2.4073792989318856,3.452890982254728,2.4073792989318856,Yamada,1,Slice of Life Game Planning,3
2,3,12,,4.135567805795024,,3.2770272826879006,2.2363284329032402,3.2770272826879006,2.2363284329032402,Sasaki,1,Slice of Life Game Planning,3
2,3,13,3.8307979516487047,4.091356127409142,,3.083111361697206,2.0185669656464573,3.083111361697206,2.0185669656464573,Yamaguchi,1,Slice of Life Game Planning,3
2,4,0,,4.082429721676311,,2.3981400021072083,2.878061120929385,3.2772355732323235,3.217972252200394,Sato,0,Superhero Game Planning,0
2,4,1,4.114331268062028,3.989326950715667,3.8729488541031887,3.2181399419147985,2.4243186175480087,3.692010686080849,2.626184146526227,Suzuki,0,Superhero Game Planning,0
2,4,2,,4.071882570971552,,4.009848416052972,2.2063836075791254,3.7621005314742244,2.1484797233916972,Takahashi,0,Superhero Game Planning,1
2,4,3,3.6594276538741366,3.8544773516299373,2.8058435174717737,4.053480047136144,2.3456898392529606,3.714364572253013,2.3401407796310663,Tanaka,0,Superhero Game Planning,2
2,4,4,3.7906984847347447,3.3558424919727723,3.874560856350191,3.1927154476542148,2.219374017466551,3.6153572168891017,2.2456895140226067,Watanabe,0,Superhero Game Planning,0
2,4,5,3.9416510817853614,3.969464698015999,3.949307238761071,4.009848416052972,2.587790012121347,3.564833007879273,2.6332328252398325,Ito,0,Superhero Game Planning,1
2,4,6,3.757849236705053,3.974652515727434,3.9690511394795154,4.053480047136144,2.2629760268664647,3.8497908379186865,2.31442532896765,Yamamoto,0,Superhero Game Planning,2
2,4,7,4.104117534102475,4.094340959187666,3.658900134010321,3.8864312825924165,2.26081536583168,3.8864312825924165,2.26081536583168,Nakamura,1,Slice of Life Game Planning,3
2,4,8,3.9175550177646254,3.796087467335643,2.7844437100613852,3.382415343015131,2.7483250963676227,3.382415343015131,2.7483250963676227,Kobayashi,1,Slice of Life Game Planning,3
2,4,9,3.237691491905106,4.140405657084212,,3.958771390496145,2.120147888915959,3.958771390496145,2.120147888915959,Kato,1,Slice of Life Game Planning,3
2,4,10,3.8004694226575015,4.061690208592494,2.2452488281337213,3.7544862440343554,3.1144564587524357,3.7544862440343554,3.1144564587524357,Yoshida,1,Slice of Life Game Planning,3
2,4,11,,4.057269607084566,2.3451480087294057,3.9408471941807446,2.062351390670036,3.9408471941807446,2.062351390670036,Yamada,1,Slice of Life Game Planning,3
2,4,12,,4.16328282936751,,3.7092408811236126,2.5138363165994453,3.7092408811236126,2.5138363165994453,Sasaki,1,Slice of Life Game Planning,3
2,4,13,3.8259423217363433,4.053931221624784,3.953406561712374,3.8223301404881647,2.706192052842294,3.8223301404881647,2.706192052842294,Yamaguchi,1,Slice of Life Game Planning,3
2,5,0,,4.19171878587197,3.6497487267028697,2.6028700313522126,2.4909807285189682,3.2032124130695316,2.487760347060202,Sato,0,Superhero Game Planning,0
2,5,1,3.901616574690012,2.879718009957943,2.1843183959056827,3.0634051606668047,2.0647432742873493,3.737899821036802,2.1446806602925785,Suzuki,0,Superhero Game Planning,0
2,5,2,3.8513283991191964,4.156433632088529,4.097538325967949,4.082430459628867,2.4480228009321157,3.640992364255476,2.448542476727053,Takahashi,0,Superhero Game Planning,1
